Record ID, Country, Match
AJ269946.1, THAILAND, 0
AJ269944.1, TANZANIA, 1
AJ269943.1, INDIA, 0
AJ269942.1, TANZANIA, 1
AJ269941.1, BRAZIL, 0
AB827736.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827735.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827734.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827733.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827732.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827731.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827730.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827729.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827728.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827727.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827726.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827725.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827724.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827723.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827722.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827721.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827720.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827719.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827718.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827717.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827716.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827715.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827714.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827713.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827712.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827711.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827710.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827709.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827708.1, THAILAND:KANCHANABURI PROVINCE, 0
AB827707.1, THAILAND:KANCHANABURI PROVINCE, 0
AB715576.1, VANUATU, 0
AB715575.1, VANUATU, 0
AB715574.1, VANUATU, 0
AB715573.1, VANUATU, 0
AB715572.1, VANUATU, 0
AB715571.1, VANUATU, 0
AB715570.1, VANUATU, 0
AB715569.1, VANUATU, 0
AB715568.1, VANUATU, 0
AB715567.1, VANUATU, 0
AB715566.1, VANUATU, 0
AB715565.1, VANUATU, 0
AB715564.1, VANUATU, 0
AB715563.1, VANUATU, 0
AB715562.1, VANUATU, 0
AB715561.1, VANUATU, 0
AB715560.1, VANUATU, 0
AB715559.1, VANUATU, 0
AB715558.1, VANUATU, 0
AB715557.1, VANUATU, 0
AB715556.1, VANUATU, 0
AB715555.1, VANUATU, 0
AB715554.1, VANUATU, 0
AB715553.1, VANUATU, 0
AB715552.1, VANUATU, 0
AB715551.1, VANUATU, 0
AB715550.1, VANUATU, 0
AB715549.1, VANUATU, 0
AB715548.1, VANUATU, 0
AB715547.1, VANUATU, 0
AB715546.1, VANUATU, 0
AB715545.1, VANUATU, 0
AB715544.1, VANUATU, 0
AB715543.1, VANUATU, 0
AB715542.1, VANUATU, 0
AB715541.1, VANUATU, 0
AB715540.1, VANUATU, 0
AB715539.1, VANUATU, 0
AB715538.1, VANUATU, 0
AB715537.1, VANUATU, 0
AB715536.1, VANUATU, 0
AB715535.1, VANUATU, 0
AB715534.1, VANUATU, 0
AB715533.1, VANUATU, 0
AB715532.1, VANUATU, 0
AB715531.1, VANUATU, 0
AB715530.1, VANUATU, 0
AB715529.1, VANUATU, 0
AB715528.1, VANUATU, 0
AB715527.1, VANUATU, 0
AB715526.1, VANUATU, 0
AB715525.1, VANUATU, 0
AB715524.1, VANUATU, 0
AB715523.1, VANUATU, 0
AB715522.1, VANUATU, 0
AB715521.1, VANUATU, 0
AB715520.1, VANUATU, 0
AB503203.1, VENEZUELA, 0
AB503202.1, VENEZUELA, 0
AB503201.1, VENEZUELA, 0
AB503200.1, VENEZUELA, 0
AB503199.1, VENEZUELA, 0
AB503198.1, VENEZUELA, 0
AB503197.1, VENEZUELA, 0
AB503196.1, VENEZUELA, 0
AB503195.1, VENEZUELA, 0
AB503194.1, VENEZUELA, 0
AB503193.1, BRAZIL, 0
AB503192.1, BRAZIL, 0
AB503191.1, BRAZIL, 0
AB503190.1, BRAZIL, 0
AB503189.1, BRAZIL, 0
AB503188.1, BRAZIL, 0
AB503187.1, BRAZIL, 0
AB503186.1, BRAZIL, 0
AB503185.1, BRAZIL, 0
AB503184.1, BRAZIL, 0
AB503183.1, BRAZIL, 0
AB503182.1, BRAZIL, 0
AB503181.1, BRAZIL, 0
AB503180.1, BRAZIL, 0
AB503179.1, BRAZIL, 0
AB503178.1, BRAZIL, 0
AB503177.1, BRAZIL, 0
AB503176.1, BRAZIL, 0
AB503175.1, BRAZIL, 0
AB503174.1, BRAZIL, 0
AB503173.1, BRAZIL, 0
AB503172.1, BRAZIL, 0
AB503171.1, BRAZIL, 0
AB503170.1, BRAZIL, 0
AB503169.1, BRAZIL, 0
AB503168.1, BRAZIL, 0
AB503167.1, BRAZIL, 0
AB503166.1, BRAZIL, 0
AB503165.1, BRAZIL, 0
AB503164.1, BRAZIL, 0
AB503163.1, BRAZIL, 0
AB503162.1, BRAZIL, 0
AB503161.1, BRAZIL, 0
AB503160.1, BRAZIL, 0
AB503159.1, BRAZIL, 0
AB503158.1, BRAZIL, 0
AB503157.1, BRAZIL, 0
AB503156.1, BRAZIL, 0
AB503155.1, BRAZIL, 0
AB503154.1, BRAZIL, 0
AB503153.1, BRAZIL, 0
AB503152.1, BRAZIL, 0
AB503151.1, SOLOMON ISLANDS, 0
AB503150.1, SOLOMON ISLANDS, 0
AB503149.1, SOLOMON ISLANDS, 0
AB503148.1, SOLOMON ISLANDS, 0
AB503147.1, SOLOMON ISLANDS, 0
AB503146.1, SOLOMON ISLANDS, 0
AB503145.1, SOLOMON ISLANDS, 0
AB503144.1, SOLOMON ISLANDS, 0
AB503143.1, SOLOMON ISLANDS, 0
AB503142.1, SOLOMON ISLANDS, 0
AB503141.1, SOLOMON ISLANDS, 0
AB503140.1, SOLOMON ISLANDS, 0
AB503139.1, SOLOMON ISLANDS, 0
AB503138.1, SOLOMON ISLANDS, 0
AB503137.1, SOLOMON ISLANDS, 0
AB503136.1, SOLOMON ISLANDS, 0
AB503135.1, SOLOMON ISLANDS, 0
AB503134.1, SOLOMON ISLANDS, 0
AB503133.1, SOLOMON ISLANDS, 0
AB503132.1, SOLOMON ISLANDS, 0
AB503131.1, SOLOMON ISLANDS, 0
AB503130.1, SOLOMON ISLANDS, 0
AB503129.1, SOLOMON ISLANDS, 0
AB503128.1, SOLOMON ISLANDS, 0
AB503127.1, SOLOMON ISLANDS, 0
AB503126.1, SOLOMON ISLANDS, 0
AB503125.1, SOLOMON ISLANDS, 0
AB503124.1, SOLOMON ISLANDS, 0
AB503123.1, SOLOMON ISLANDS, 0
AB503122.1, SOLOMON ISLANDS, 0
AB503121.1, SOLOMON ISLANDS, 0
AB503120.1, SOLOMON ISLANDS, 0
AB503119.1, SOLOMON ISLANDS, 0
AB503118.1, SOLOMON ISLANDS, 0
AB503117.1, SOLOMON ISLANDS, 0
AB503116.1, SOLOMON ISLANDS, 0
AB503115.1, SOLOMON ISLANDS, 0
AB503114.1, SOLOMON ISLANDS, 0
AB503113.1, SOLOMON ISLANDS, 0
AB503112.1, SOLOMON ISLANDS, 0
AB503111.1, SOLOMON ISLANDS, 0
AB503110.1, SOLOMON ISLANDS, 0
AB503109.1, SOLOMON ISLANDS, 0
AB503108.1, SOLOMON ISLANDS, 0
AB503107.1, SOLOMON ISLANDS, 0
AB503106.1, SOLOMON ISLANDS, 0
AB503105.1, SOLOMON ISLANDS, 0
AB503104.1, SOLOMON ISLANDS, 0
AB503103.1, SOLOMON ISLANDS, 0
AB503102.1, SOLOMON ISLANDS, 0
AB503101.1, SOLOMON ISLANDS, 0
AB503100.1, PAPUA NEW GUINEA, 1
AB503099.1, PAPUA NEW GUINEA, 1
AB503098.1, PAPUA NEW GUINEA, 1
AB503097.1, PAPUA NEW GUINEA, 1
AB503096.1, PAPUA NEW GUINEA, 1
AB503095.1, PAPUA NEW GUINEA, 1
AB503094.1, PAPUA NEW GUINEA, 1
AB503093.1, PAPUA NEW GUINEA, 1
AB503092.1, PAPUA NEW GUINEA, 1
AB503091.1, PAPUA NEW GUINEA, 1
AB503090.1, PAPUA NEW GUINEA, 1
AB503089.1, PAPUA NEW GUINEA, 1
AB503088.1, PAPUA NEW GUINEA, 1
AB503087.1, PAPUA NEW GUINEA, 1
AB503086.1, PAPUA NEW GUINEA, 1
AB503085.1, PAPUA NEW GUINEA, 1
AB503084.1, PAPUA NEW GUINEA, 1
AB503083.1, PAPUA NEW GUINEA, 1
AB503082.1, PAPUA NEW GUINEA, 1
AB503081.1, PAPUA NEW GUINEA, 1
AB503080.1, PAPUA NEW GUINEA, 1
AB503079.1, PAPUA NEW GUINEA, 1
AB503078.1, PAPUA NEW GUINEA, 1
AB503077.1, PAPUA NEW GUINEA, 1
AB503076.1, PAPUA NEW GUINEA, 1
AB503075.1, PAPUA NEW GUINEA, 1
AB503074.1, PAPUA NEW GUINEA, 1
AB503073.1, PAPUA NEW GUINEA, 1
AB503072.1, PAPUA NEW GUINEA, 1
AB503071.1, PAPUA NEW GUINEA, 1
AB503070.1, PAPUA NEW GUINEA, 1
AB503069.1, PAPUA NEW GUINEA, 1
AB503068.1, PAPUA NEW GUINEA, 1
AB503067.1, PAPUA NEW GUINEA, 1
AB503066.1, PAPUA NEW GUINEA, 1
AB503065.1, PAPUA NEW GUINEA, 1
AB503064.1, PAPUA NEW GUINEA, 1
AB503063.1, PAPUA NEW GUINEA, 1
AB503062.1, PAPUA NEW GUINEA, 1
AB503061.1, PAPUA NEW GUINEA, 1
AB503060.1, PAPUA NEW GUINEA, 1
AB503059.1, PAPUA NEW GUINEA, 1
AB503058.1, PAPUA NEW GUINEA, 1
AB503057.1, PAPUA NEW GUINEA, 1
AB503056.1, PAPUA NEW GUINEA, 1
AB503055.1, PAPUA NEW GUINEA, 1
AB503054.1, PAPUA NEW GUINEA, 1
AB503053.1, PAPUA NEW GUINEA, 1
AB503052.1, PAPUA NEW GUINEA, 1
AB503051.1, PAPUA NEW GUINEA, 1
AB503050.1, PAPUA NEW GUINEA, 1
AB503049.1, PAPUA NEW GUINEA, 1
AB503048.1, PAPUA NEW GUINEA, 1
AB503047.1, PAPUA NEW GUINEA, 1
AB503046.1, PAPUA NEW GUINEA, 1
AB503045.1, PAPUA NEW GUINEA, 1
AB503044.1, PAPUA NEW GUINEA, 1
AB503043.1, PAPUA NEW GUINEA, 1
AB503042.1, PAPUA NEW GUINEA, 1
AB503041.1, PAPUA NEW GUINEA, 1
AB503040.1, PAPUA NEW GUINEA, 1
AB503039.1, PAPUA NEW GUINEA, 1
AB503038.1, PAPUA NEW GUINEA, 1
AB503037.1, PAPUA NEW GUINEA, 1
AB503036.1, PAPUA NEW GUINEA, 1
AB503035.1, PAPUA NEW GUINEA, 1
AB503034.1, PAPUA NEW GUINEA, 1
AB503033.1, PAPUA NEW GUINEA, 1
AB503032.1, PAPUA NEW GUINEA, 1
AB503031.1, PAPUA NEW GUINEA, 1
AB503030.1, PAPUA NEW GUINEA, 1
AB503029.1, PAPUA NEW GUINEA, 1
AB503028.1, PAPUA NEW GUINEA, 1
AB503027.1, PAPUA NEW GUINEA, 1
AB503026.1, PAPUA NEW GUINEA, 1
AB503025.1, PAPUA NEW GUINEA, 1
AB503024.1, PAPUA NEW GUINEA, 1
AB503023.1, PAPUA NEW GUINEA, 1
AB503022.1, PAPUA NEW GUINEA, 1
AB503021.1, PAPUA NEW GUINEA, 1
AB503020.1, PAPUA NEW GUINEA, 1
AB503019.1, PAPUA NEW GUINEA, 1
AB503018.1, PAPUA NEW GUINEA, 1
AB503017.1, PAPUA NEW GUINEA, 1
AB503016.1, PAPUA NEW GUINEA, 1
AB503015.1, PAPUA NEW GUINEA, 1
AB503014.1, PAPUA NEW GUINEA, 1
AB503013.1, PAPUA NEW GUINEA, 1
AB503012.1, PAPUA NEW GUINEA, 1
AB503011.1, PAPUA NEW GUINEA, 1
AB503010.1, PAPUA NEW GUINEA, 1
AB503009.1, PAPUA NEW GUINEA, 1
AB503008.1, PAPUA NEW GUINEA, 1
AB503007.1, PAPUA NEW GUINEA, 1
AB503006.1, PHILIPPINES, 0
AB503005.1, PHILIPPINES, 0
AB503004.1, PHILIPPINES, 0
AB503003.1, PHILIPPINES, 0
AB503002.1, PHILIPPINES, 0
AB503001.1, PHILIPPINES, 0
AB503000.1, PHILIPPINES, 0
AB502999.1, PHILIPPINES, 0
AB502998.1, PHILIPPINES, 0
AB502997.1, PHILIPPINES, 0
AB502996.1, PHILIPPINES, 0
AB502995.1, PHILIPPINES, 0
AB502994.1, PHILIPPINES, 0
AB502993.1, PHILIPPINES, 0
AB502992.1, PHILIPPINES, 0
AB502991.1, PHILIPPINES, 0
AB502990.1, PHILIPPINES, 0
AB502989.1, PHILIPPINES, 0
AB502988.1, PHILIPPINES, 0
AB502987.1, PHILIPPINES, 0
AB502986.1, PHILIPPINES, 0
AB502985.1, PHILIPPINES, 0
AB502984.1, PHILIPPINES, 0
AB502983.1, PHILIPPINES, 0
AB502982.1, PHILIPPINES, 0
AB502981.1, PHILIPPINES, 0
AB502980.1, PHILIPPINES, 0
AB502979.1, PHILIPPINES, 0
AB502978.1, PHILIPPINES, 0
AB502977.1, PHILIPPINES, 0
AB502976.1, PHILIPPINES, 0
AB502975.1, PHILIPPINES, 0
AB502974.1, PHILIPPINES, 0
AB502973.1, PHILIPPINES, 0
AB502972.1, PHILIPPINES, 0
AB502971.1, PHILIPPINES, 0
AB502970.1, PHILIPPINES, 0
AB502969.1, PHILIPPINES, 0
AB502968.1, PHILIPPINES, 0
AB502967.1, PHILIPPINES, 0
AB502966.1, PHILIPPINES, 0
AB502965.1, PHILIPPINES, 0
AB502964.1, THAILAND, 0
AB502963.1, THAILAND, 0
AB502962.1, THAILAND, 0
AB502961.1, THAILAND, 0
AB502960.1, THAILAND, 0
AB502959.1, THAILAND, 0
AB502958.1, THAILAND, 0
AB502957.1, THAILAND, 0
AB502956.1, THAILAND, 0
AB502955.1, THAILAND, 0
AB502954.1, THAILAND, 0
AB502953.1, THAILAND, 0
AB502952.1, THAILAND, 0
AB502951.1, THAILAND, 0
AB502950.1, THAILAND, 0
AB502949.1, THAILAND, 0
AB502948.1, THAILAND, 0
AB502947.1, THAILAND, 0
AB502946.1, THAILAND, 0
AB502945.1, THAILAND, 0
AB502944.1, THAILAND, 0
AB502943.1, THAILAND, 0
AB502942.1, THAILAND, 0
AB502941.1, THAILAND, 0
AB502940.1, THAILAND, 0
AB502939.1, THAILAND, 0
AB502938.1, THAILAND, 0
AB502937.1, THAILAND, 0
AB502936.1, THAILAND, 0
AB502935.1, THAILAND, 0
AB502934.1, THAILAND, 0
AB502933.1, THAILAND, 0
AB502932.1, THAILAND, 0
AB502931.1, THAILAND, 0
AB502930.1, THAILAND, 0
AB502929.1, THAILAND, 0
AB502928.1, THAILAND, 0
AB502927.1, THAILAND, 0
AB502926.1, THAILAND, 0
AB502925.1, THAILAND, 0
AB502924.1, THAILAND, 0
AB502923.1, THAILAND, 0
AB502922.1, THAILAND, 0
AB502921.1, THAILAND, 0
AB502920.1, THAILAND, 0
AB502919.1, THAILAND, 0
AB502918.1, THAILAND, 0
AB502917.1, THAILAND, 0
AB502916.1, THAILAND, 0
AB502915.1, THAILAND, 0
AB502914.1, THAILAND, 0
AB502913.1, THAILAND, 0
AB502912.1, THAILAND, 0
AB502911.1, THAILAND, 0
AB502910.1, THAILAND, 0
AB502909.1, THAILAND, 0
AB502908.1, THAILAND, 0
AB502907.1, THAILAND, 0
AB502906.1, THAILAND, 0
AB502905.1, THAILAND, 0
AB502904.1, THAILAND, 0
AB502903.1, THAILAND, 0
AB502902.1, THAILAND, 0
AB502901.1, THAILAND, 0
AB502900.1, THAILAND, 0
AB502899.1, THAILAND, 0
AB502898.1, THAILAND, 0
AB502897.1, THAILAND, 0
AB502896.1, THAILAND, 0
AB502895.1, THAILAND, 0
AB502894.1, THAILAND, 0
AB502893.1, THAILAND, 0
AB502892.1, THAILAND, 0
AB502891.1, THAILAND, 0
AB502890.1, THAILAND, 0
AB502889.1, THAILAND, 0
AB502888.1, GHANA, 1
AB502887.1, GHANA, 1
AB502886.1, GHANA, 1
AB502885.1, GHANA, 1
AB502884.1, GHANA, 1
AB502883.1, GHANA, 1
AB502882.1, GHANA, 1
AB502881.1, GHANA, 1
AB502880.1, GHANA, 1
AB502879.1, GHANA, 1
AB502878.1, GHANA, 1
AB502877.1, GHANA, 1
AB502876.1, GHANA, 1
AB502875.1, GHANA, 1
AB502874.1, GHANA, 1
AB502873.1, GHANA, 1
AB502872.1, GHANA, 1
AB502871.1, GHANA, 1
AB502870.1, GHANA, 1
AB502869.1, GHANA, 1
AB502868.1, GHANA, 1
AB502867.1, GHANA, 1
AB502866.1, GHANA, 1
AB502865.1, GHANA, 1
AB502864.1, GHANA, 1
AB502863.1, GHANA, 1
AB502862.1, GHANA, 1
AB502861.1, GHANA, 1
AB502860.1, GHANA, 1
AB502859.1, GHANA, 1
AB502858.1, GHANA, 1
AB502857.1, GHANA, 1
AB502856.1, GHANA, 1
AB502855.1, TANZANIA, 1
AB502854.1, TANZANIA, 1
AB502853.1, TANZANIA, 1
AB502852.1, TANZANIA, 1
AB502851.1, TANZANIA, 1
AB502850.1, TANZANIA, 1
AB502849.1, TANZANIA, 1
AB502848.1, TANZANIA, 1
AB502847.1, TANZANIA, 1
AB502846.1, TANZANIA, 1
AB502845.1, TANZANIA, 1
AB502844.1, TANZANIA, 1
AB502843.1, TANZANIA, 1
AB502842.1, TANZANIA, 1
AB502841.1, TANZANIA, 1
AB502840.1, TANZANIA, 1
AB502839.1, TANZANIA, 1
AB502838.1, TANZANIA, 1
AB502837.1, TANZANIA, 1
AB502836.1, TANZANIA, 1
AB502835.1, TANZANIA, 1
AB502834.1, TANZANIA, 1
AB502833.1, TANZANIA, 1
AB502832.1, TANZANIA, 1
AB502831.1, TANZANIA, 1
AB502830.1, TANZANIA, 1
AB502829.1, TANZANIA, 1
AB502828.1, TANZANIA, 1
AB502827.1, TANZANIA, 1
AB502826.1, TANZANIA, 1
AB502825.1, TANZANIA, 1
AB502824.1, TANZANIA, 1
AB502823.1, TANZANIA, 1
AB502822.1, TANZANIA, 1
AB502821.1, TANZANIA, 1
AB502820.1, TANZANIA, 1
AB502819.1, TANZANIA, 1
AB502818.1, TANZANIA, 1
AB502817.1, TANZANIA, 1
AB502816.1, TANZANIA, 1
AB502815.1, TANZANIA, 1
AB502814.1, TANZANIA, 1
AB502813.1, TANZANIA, 1
AB502812.1, TANZANIA, 1
AB502811.1, TANZANIA, 1
AB502810.1, TANZANIA, 1
AB502809.1, TANZANIA, 1
AB502808.1, TANZANIA, 1
AB502807.1, TANZANIA, 1
AB502806.1, TANZANIA, 1
AB502805.1, TANZANIA, 1
AB502804.1, TANZANIA, 1
AB502803.1, TANZANIA, 1
AB502802.1, TANZANIA, 1
AB502801.1, TANZANIA, 1
AB502800.1, TANZANIA, 1
AB502799.1, TANZANIA, 1
AB502798.1, TANZANIA, 1
AB502797.1, TANZANIA, 1
AB502796.1, TANZANIA, 1
AB715605.1, VANUATU, 0
AB715604.1, VANUATU, 0
AB715603.1, VANUATU, 0
AB715602.1, VANUATU, 0
AB715601.1, VANUATU, 0
AB715600.1, VANUATU, 0
AB715599.1, VANUATU, 0
AB715598.1, VANUATU, 0
AB715597.1, VANUATU, 0
AB715596.1, VANUATU, 0
AB715595.1, VANUATU, 0
AB715594.1, VANUATU, 0
AB715593.1, VANUATU, 0
AB715592.1, VANUATU, 0
AB715591.1, VANUATU, 0
AB715590.1, VANUATU, 0
AB715589.1, VANUATU, 0
AB715588.1, VANUATU, 0
AB715587.1, VANUATU, 0
AB715586.1, VANUATU, 0
AB715585.1, VANUATU, 0
AB715584.1, VANUATU, 0
AB715583.1, VANUATU, 0
AB715582.1, VANUATU, 0
AB715581.1, VANUATU, 0
AB715580.1, VANUATU, 0
AB715579.1, VANUATU, 0
AB715578.1, VANUATU, 0
AB715577.1, VANUATU, 0
AB715635.1, VANUATU, 0
AB715634.1, VANUATU, 0
AB715633.1, VANUATU, 0
AB715632.1, VANUATU, 0
AB715631.1, VANUATU, 0
AB715630.1, VANUATU, 0
AB715629.1, VANUATU, 0
AB715628.1, VANUATU, 0
AB715627.1, VANUATU, 0
AB715626.1, VANUATU, 0
AB715625.1, VANUATU, 0
AB715624.1, VANUATU, 0
AB715623.1, VANUATU, 0
AB715622.1, VANUATU, 0
AB715621.1, VANUATU, 0
AB715620.1, VANUATU, 0
AB715619.1, VANUATU, 0
AB715618.1, VANUATU, 0
AB715617.1, VANUATU, 0
AB715616.1, VANUATU, 0
AB715615.1, VANUATU, 0
AB715614.1, VANUATU, 0
AB715613.1, VANUATU, 0
AB715612.1, VANUATU, 0
AB715611.1, VANUATU, 0
AB715610.1, VANUATU, 0
AB715609.1, VANUATU, 0
AB715608.1, VANUATU, 0
AB715607.1, VANUATU, 0
AB715606.1, VANUATU, 0
AB121024.1, ?, ?
AB121023.1, ?, ?
AB121022.1, ?, ?
AB121021.1, ?, ?
AB121020.1, ?, ?
AB121019.1, ?, ?
AB121018.1, ?, ?
AB121017.1, ?, ?
AB121016.1, ?, ?
AB121015.1, ?, ?
X15363.1, ?, ?
U20969.1, ?, ?
DQ286496.1, ?, ?
DQ286495.1, ?, ?
DQ286494.1, ?, ?
DQ286493.1, ?, ?
DQ286492.1, ?, ?
AB116607.1, ?, ?
AB116606.1, ?, ?
AB116605.1, ?, ?
AB116604.1, ?, ?
AB116603.1, ?, ?
AB116602.1, ?, ?
M96816.1, ?, ?
M96812.1, ?, ?
M96804.1, ?, ?
M57499.1, ?, ?
M57498.1, ?, ?
M22982.1, ?, ?
JN849573.1, ?, ?
JN849572.1, ?, ?
JN849571.1, ?, ?
JN849570.1, ?, ?
JN849569.1, ?, ?
JN849568.1, ?, ?
JN849567.1, ?, ?
JN849566.1, ?, ?
JN849565.1, ?, ?
JN849564.1, ?, ?
JN849563.1, ?, ?
JN849562.1, ?, ?
JN849561.1, ?, ?
JN849560.1, ?, ?
JN849559.1, ?, ?
JN849558.1, ?, ?
JN849557.1, ?, ?
JN849556.1, ?, ?
JN849555.1, ?, ?
JN849554.1, ?, ?
JN849553.1, ?, ?
JN849552.1, ?, ?
JN849551.1, ?, ?
JN849550.1, ?, ?
JN849549.1, ?, ?
JN849548.1, ?, ?
JN849547.1, ?, ?
JN849546.1, ?, ?
JN849545.1, ?, ?
JN849544.1, ?, ?
JN849543.1, ?, ?
JN849542.1, ?, ?
JN849541.1, ?, ?
JN849540.1, ?, ?
JN849539.1, ?, ?
JN849538.1, ?, ?
JN849537.1, ?, ?
JN849536.1, ?, ?
JN849535.1, ?, ?
JN849534.1, ?, ?
JN849533.1, ?, ?
JN849532.1, ?, ?
JN849531.1, ?, ?
JN849530.1, ?, ?
JN849529.1, ?, ?
JN849528.1, ?, ?
JN849527.1, ?, ?
JN849526.1, ?, ?
JN849525.1, ?, ?
JN849524.1, ?, ?
JN849523.1, ?, ?
JN849522.1, ?, ?
JN849521.1, ?, ?
JN849520.1, ?, ?
JN849519.1, ?, ?
JN849518.1, ?, ?
JN849517.1, ?, ?
JN849516.1, ?, ?
JN849515.1, ?, ?
JN849514.1, ?, ?
JN849513.1, ?, ?
JN849512.1, ?, ?
JN849511.1, ?, ?
JN849510.1, ?, ?
JN849509.1, ?, ?
JN849508.1, ?, ?
JN849507.1, ?, ?
JN849506.1, ?, ?
JN849505.1, ?, ?
JN849504.1, ?, ?
JN849503.1, ?, ?
JN849502.1, ?, ?
X03965.1, ?, ?
JQ868469.1, ?, ?
JQ868468.1, ?, ?
JQ868467.1, ?, ?
JQ868466.1, ?, ?
JQ868465.1, ?, ?
JQ868464.1, ?, ?
JQ868463.1, ?, ?
JQ868462.1, ?, ?
JQ868461.1, ?, ?
JQ868460.1, ?, ?
JQ868459.1, ?, ?
JQ868458.1, ?, ?
JQ868457.1, ?, ?
JQ868456.1, ?, ?
JQ868455.1, ?, ?
JQ868454.1, ?, ?
JQ868453.1, ?, ?
JQ868452.1, ?, ?
JQ868451.1, ?, ?
KF158555.1, ?, ?
KF158554.1, ?, ?
KF158553.1, ?, ?
KF158552.1, ?, ?
KF158551.1, ?, ?
KF158550.1, ?, ?
KF158549.1, ?, ?
KF158548.1, ?, ?
KF158547.1, ?, ?
KF158546.1, ?, ?
KF158545.1, ?, ?
KF158544.1, ?, ?
KF158543.1, ?, ?
KF158542.1, ?, ?
KF158541.1, ?, ?
KF158540.1, ?, ?
KF158539.1, ?, ?
KF158538.1, ?, ?
KF158537.1, ?, ?
KF158536.1, ?, ?
KF158535.1, ?, ?
KF158534.1, ?, ?
KF158533.1, ?, ?
KF158532.1, ?, ?
KF158531.1, ?, ?
KF158530.1, ?, ?
KF158529.1, ?, ?
KF158528.1, ?, ?
KF158527.1, ?, ?
KF158526.1, ?, ?
KF158525.1, ?, ?
KF158524.1, ?, ?
KF158523.1, ?, ?
KF158522.1, ?, ?
KF158521.1, ?, ?
KF158520.1, ?, ?
KF158519.1, ?, ?
KF158518.1, ?, ?
KF158517.1, ?, ?
KF158516.1, ?, ?
KF158515.1, ?, ?
KF158514.1, ?, ?
KF158513.1, ?, ?
KF158512.1, ?, ?
KF158511.1, ?, ?
KF158510.1, ?, ?
KF158509.1, ?, ?
KF158508.1, ?, ?
KF158507.1, ?, ?
KF158506.1, ?, ?
KF158505.1, ?, ?
KF158504.1, ?, ?
KF158503.1, ?, ?
KF158502.1, ?, ?
KF158501.1, ?, ?
KF158500.1, ?, ?
KF158499.1, ?, ?
KF158498.1, ?, ?
KF158497.1, ?, ?
KF158496.1, ?, ?
KF158495.1, ?, ?
KF158494.1, ?, ?
KF158493.1, ?, ?
KF158492.1, ?, ?
KF158491.1, ?, ?
KF158490.1, ?, ?
KF158489.1, ?, ?
KF158488.1, ?, ?
KF158487.1, ?, ?
KF158486.1, ?, ?
KF158485.1, ?, ?
KF158484.1, ?, ?
KF158483.1, ?, ?
KF158482.1, ?, ?
KF158481.1, ?, ?
KF158480.1, ?, ?
KF158479.1, ?, ?
KF158478.1, ?, ?
KF158477.1, ?, ?
KF158476.1, ?, ?
KF158475.1, ?, ?
KF158474.1, ?, ?
KF158473.1, ?, ?
KF158472.1, ?, ?
KF158471.1, ?, ?
KF158470.1, ?, ?
KF158469.1, ?, ?
KF158468.1, ?, ?
KF158467.1, ?, ?
KF158466.1, ?, ?
KF158465.1, ?, ?
KF158464.1, ?, ?
KF158463.1, ?, ?
KF158462.1, ?, ?
KF158461.1, ?, ?
KF158460.1, ?, ?
KF158459.1, ?, ?
KF158458.1, ?, ?
KF158457.1, ?, ?
KF158456.1, ?, ?
KF158455.1, ?, ?
KF158454.1, ?, ?
KF158453.1, ?, ?
KF158452.1, ?, ?
KF158451.1, ?, ?
KF158450.1, ?, ?
KF158449.1, ?, ?
KF158448.1, ?, ?
KF158447.1, ?, ?
KF158446.1, ?, ?
KF158445.1, ?, ?
KF158444.1, ?, ?
KF158443.1, ?, ?
KF158442.1, ?, ?
KF158441.1, ?, ?
KF158440.1, ?, ?
KF158439.1, ?, ?
KF158438.1, ?, ?
KF158437.1, ?, ?
KF158436.1, ?, ?
KF158435.1, ?, ?
KF158434.1, ?, ?
KF158433.1, ?, ?
KF158432.1, ?, ?
KF158431.1, ?, ?
KF158430.1, ?, ?
KF158429.1, ?, ?
KF158428.1, ?, ?
